"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20200630","S08000017",,"New Outpatient","C13",,36,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","C13",,98,,38,,16,,106,,98,,9,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000017",,"New Outpatient","C13",,74,,37,,17,,12,,17,,98,,77,,16,,5,,2,,0,,3,,1,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","C13",,216,,163,,40,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","C13",,151,,142,,120,,16,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","C13",,161,,95,,180,,13,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","C13",,187,,206,,73,,23,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","C13",,137,,207,,129,,5,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C13",,127,,105,,170,,100,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","C13",,126,,92,,209,,56,,16,,22,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","C13",,89,,14,,5,,5,,10,,11,,27,,47,,60,,6,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","C13",,83,,29,,34,,52,,151,,10,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000017",,"New Outpatient","C13",,106,,66,,19,,11,,61,,107,,89,,21,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","C13",,161,,204,,37,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","C13",,251,,102,,34,,20,,12,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","C13",,173,,188,,104,,26,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","C13",,165,,201,,31,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","C13",,402,,62,,56,,38,,15,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","C13",,143,,115,,113,,37,,24,,8,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","C13",,155,,88,,278,,22,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","C13",,117,,57,,243,,45,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","C13",,88,,24,,19,,32,,27,,2,,3,,0,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","C13",,75,,45,,10,,16,,94,,47,,16,,10,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000017",,"New Outpatient","C13",,90,,56,,7,,10,,29,,30,,63,,51,,19,,5,,3,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","C13",,350,,66,,27,,18,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","C13",,171,,178,,130,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","C13",,253,,222,,105,,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","C13",,301,,100,,28,,54,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","C13",,120,,103,,184,,28,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","C13",,127,,141,,198,,1,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","C13",,126,,70,,317,,4,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","C13",,94,,46,,99,,52,,31,,25,,4,,31,,79,,27,,6,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","C13",,63,,36,,18,,38,,152,,50,,13,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000017",,"New Outpatient","C13",,82,,88,,12,,8,,22,,76,,97,,10,,3,,3,,2,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130630","S08000017",,"New Outpatient","C3",,6,,25,,43,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","C3",,16,,36,,61,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","C3",,12,,38,,45,,34,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","C3",,66,,36,,50,,22,,21,,3,,3,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","C3",,8,,8,,6,,24,,44,,3,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","C3",,10,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","C3",,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","C3",,10,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000017",,"New Outpatient","C3",,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","C3",,10,,24,,51,,25,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","C3",,11,,31,,65,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","C3",,9,,31,,34,,51,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","C3",,32,,22,,10,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","C3",,4,,0,,15,,26,,31,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C3",,4,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","C3",,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","C3",,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","C3",,8,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000017",,"New Outpatient","C3",,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","C3",,14,,23,,57,,28,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","C3",,26,,38,,54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","C3",,15,,30,,35,,65,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","C3",,16,,10,,5,,43,,41,,4,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","C3",,5,,7,,13,,30,,36,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","C3",,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","C3",,6,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","C3",,7,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","C3",,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","C3",,10,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000017",,"New Outpatient","C3",,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","C3",,12,,16,,36,,31,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","C3",,22,,35,,59,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","C3",,6,,34,,44,,39,,4,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","C3",,15,,8,,16,,51,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","C3",,13,,8,,17,,37,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","C3",,6,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","C3",,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","C3",,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","C3",,10,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","C3",,11,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000017",,"New Outpatient","C3",,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","C31",,5,,4,,10,,20,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","C31",,9,,18,,41,,41,,33,,11,,5,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","C31",,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","C31",,2,,5,,3,,2,,1,,2,,12,,17,,17,,17,,3,,5,,3,,5,,2,,0,,0,,0,
"20220630","S08000017",,"New Outpatient","C31",,0,,2,,1,,1,,2,,1,,1,,1,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","C31",,2,,1,,0,,7,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C31",,6,,5,,14,,15,,36,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","C31",,9,,70,,36,,2,,0,,2,,2,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","C31",,2,,1,,0,,0,,1,,3,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","C31",,5,,5,,6,,5,,3,,15,,29,,10,,2,,1,,0,,1,,0,,10,,0,,1,,0,,0,
"20220930","S08000017",,"New Outpatient","C31",,2,,2,,2,,0,,3,,0,,5,,2,,1,,12,,31,,6,,4,,1,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","C31",,2,,4,,0,,1,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","C31",,6,,11,,15,,15,,53,,14,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","C31",,24,,67,,38,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","C31",,4,,3,,2,,1,,0,,4,,7,,2,,38,,22,,9,,8,,1,,2,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","C31",,3,,6,,3,,2,,3,,2,,1,,0,,11,,3,,1,,1,,0,,0,,1,,0,,0,,0,
"20230331","S08000017",,"New Outpatient","C31",,2,,3,,1,,1,,4,,0,,1,,4,,25,,22,,12,,2,,2,,5,,8,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","C31",,1,,5,,3,,12,,38,,10,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","C31",,5,,9,,5,,10,,59,,12,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","C31",,14,,78,,8,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","C31",,0,,6,,8,,5,,5,,5,,2,,3,,3,,8,,34,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","C31",,6,,2,,1,,2,,8,,5,,3,,1,,1,,0,,0,,5,,0,,4,,3,,1,,0,,0,
"20221231","S08000017",,"New Outpatient","C31",,0,,3,,2,,5,,0,,1,,2,,14,,27,,22,,5,,7,,2,,4,,1,,0,,0,,0,
"20130630","S08000017",,"New Outpatient","C5",,387,,286,,132,,42,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","C5",,479,,183,,75,,32,,2,,2,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","C5",,353,,286,,126,,38,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000017",,"New Outpatient","C5",,297,,254,,269,,95,,14,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","C5",,298,,296,,218,,46,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","C5",,303,,337,,297,,68,,4,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","C5",,367,,371,,162,,13,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","C5",,136,,8,,4,,2,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","C5",,183,,79,,59,,96,,88,,44,,30,,9,,4,,3,,1,,0,,0,,5,,0,,0,,0,,0,
"20220630","S08000017",,"New Outpatient","C5",,169,,162,,70,,103,,116,,37,,22,,20,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","C5",,438,,138,,189,,51,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","C5",,323,,253,,172,,36,,12,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","C5",,323,,157,,318,,54,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","C5",,338,,322,,180,,102,,29,,14,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","C5",,399,,308,,105,,71,,39,,13,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C5",,520,,260,,167,,67,,6,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","C5",,348,,319,,167,,8,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","C5",,188,,42,,25,,17,,35,,51,,117,,106,,11,,1,,1,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","C5",,243,,162,,192,,118,,93,,27,,15,,10,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000017",,"New Outpatient","C5",,185,,113,,38,,32,,110,,101,,52,,28,,11,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000017",,"New Outpatient","C5",,371,,174,,125,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","C5",,474,,183,,132,,81,,16,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000017",,"New Outpatient","C5",,305,,307,,73,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","C5",,274,,223,,255,,86,,16,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","C5",,470,,188,,64,,41,,11,,7,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","C5",,362,,340,,104,,44,,22,,10,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","C5",,316,,313,,82,,10,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","C5",,231,,210,,219,,21,,12,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","C5",,172,,48,,19,,16,,47,,12,,11,,8,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","C5",,195,,77,,87,,196,,57,,12,,7,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000017",,"New Outpatient","C5",,267,,52,,60,,181,,243,,100,,52,,40,,23,,17,,7,,3,,0,,0,,0,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","C5",,308,,204,,155,,50,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","C5",,350,,161,,108,,61,,3,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","C5",,366,,297,,114,,8,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","C5",,303,,152,,324,,44,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000017",,"New Outpatient","C5",,589,,229,,62,,44,,11,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000017",,"New Outpatient","C5",,254,,343,,61,,36,,37,,14,,4,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000017",,"New Outpatient","C5",,436,,240,,47,,7,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000017",,"New Outpatient","C5",,354,,376,,167,,10,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000017",,"New Outpatient","C5",,185,,78,,143,,86,,65,,17,,6,,16,,17,,7,,0,,1,,0,,0,,0,,0,,0,,0,
"20211231","S08000017",,"New Outpatient","C5",,215,,77,,173,,24,,1,,4,,3,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20221231","S08000017",,"New Outpatient","C5",,202,,81,,18,,125,,91,,78,,70,,38,,7,,4,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000017",,"New Outpatient","C7",,733,,182,,171,,27,,3,,2,,2,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20140630","S08000017",,"New Outpatient","C7",,539,,117,,238,,236,,25,,5,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000017",,"New Outpatient","C7",,473,,145,,255,,87,,27,,19,,1,,4,,1,,2,,0,,0,,0,,0,,0,,1,,0,,0,
"20160630","S08000017",,"New Outpatient","C7",,644,,185,,296,,61,,15,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000017",,"New Outpatient","C7",,542,,127,,363,,68,,15,,11,,8,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000017",,"New Outpatient","C7",,557,,176,,218,,139,,13,,4,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000017",,"New Outpatient","C7",,398,,112,,417,,40,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000017",,"New Outpatient","C7",,268,,8,,2,,2,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000017",,"New Outpatient","C7",,560,,53,,19,,9,,95,,66,,59,,131,,52,,88,,30,,13,,4,,129,,47,,0,,0,,0,
"20220630","S08000017",,"New Outpatient","C7",,484,,92,,49,,159,,168,,74,,26,,13,,18,,4,,6,,1,,4,,0,,2,,0,,0,,0,
"20130930","S08000017",,"New Outpatient","C7",,603,,153,,254,,64,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000017",,"New Outpatient","C7",,585,,155,,325,,211,,19,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000017",,"New Outpatient","C7",,670,,149,,410,,231,,50,,12,,8,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000017",,"New Outpatient","C7",,602,,165,,319,,144,,18,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000017",,"New Outpatient","C7",,473,,119,,363,,143,,27,,8,,2,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000017",,"New Outpatient","C7",,504,,143,,214,,221,,11,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000017",,"New Outpatient","C7",,420,,85,,446,,115,,32,,1,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000017",,"New Outpatient","C7",,419,,19,,2,,3,,9,,10,,30,,31,,23,,24,,6,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000017",,"New Outpatient","C7",,521,,65,,37,,72,,144,,194,,99,,63,,37,,38,,36,,32,,29,,45,,36,,10,,0,,0,
"20220930","S08000017",,"New Outpatient","C7",,491,,137,,115,,70,,12,,18,,17,,12,,5,,8,,1,,1,,2,,3,,1,,1,,0,,0,
"20130331","S08000017",,"New Outpatient","C7",,656,,216,,169,,73,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000017",,"New Outpatient","C7",,571,,105,,247,,153,,10,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
"20150331","S08000017",,"New Outpatient","C7",,498,,315,,183,,79,,36,,15,,6,,2,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,
"20160331","S08000017",,"New Outpatient","C7",,657,,104,,261,,100,,9,,3,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000017",,"New Outpatient","C7",,606,,120,,235,,154,,45,,14,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000017",,"New Outpatient","C7",,561,,138,,104,,215,,42,,14,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000017",,"New Outpatient","C7",,462,,159,,283,,31,,10,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000017",,"New Outpatient","C7",,380,,92,,303,,127,,17,,6,,1,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20210331","S08000017",,"New Outpatient","C7",,435,,53,,13,,12,,18,,16,,38,,44,,19,,1,,1,,6,,3,,44,,1,,0,,0,,0,
"20220331","S08000017",,"New Outpatient","C7",,403,,113,,46,,70,,90,,205,,49,,23,,15,,14,,10,,8,,2,,2,,1,,0,,1,,0,
"20230331","S08000017",,"New Outpatient","C7",,463,,113,,23,,30,,39,,16,,26,,28,,15,,3,,0,,2,,3,,2,,2,,0,,0,,0,
"20121231","S08000017",,"New Outpatient","C7",,605,,257,,259,,59,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000017",,"New Outpatient","C7",,545,,146,,256,,59,,9,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000017",,"New Outpatient","C7",,588,,221,,198,,122,,6,,3,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000017",,"New Outpatient","C7",,733,,108,,171,,100,,11,,4,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
