Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2019Q3,,S08000019,,S08000019,d,All Inpatients,d,2,,4911,13271,2.70230095703523,,2233,14569,6.5244066278549004,
2019Q4,,S08000019,,S08000019,d,All Inpatients,d,2,,4846,13583,2.80293025175402,,2167,14278,6.58883248730965,
2020Q1,,S08000019,,S08000019,d,All Inpatients,d,2,,4290,15776,3.67738927738928,,2088,15445,7.397030651341,
2020Q2,,S08000019,,S08000019,d,All Inpatients,d,2,,3370,8870,2.63204747774481,,1530,9791,6.39934640522876,
2020Q3,,S08000019,,S08000019,d,All Inpatients,d,2,,4171,11279,2.70414768640614,,1882,10933,5.80924548352816,
2020Q4,,S08000019,,S08000019,d,All Inpatients,d,2,,4185,11781,2.81505376344086,,1837,12085,6.57866086009799,
2021Q1,,S08000019,,S08000019,d,All Inpatients,d,2,,4723,12876,2.72623332627567,,1832,12593,6.87390829694323,
2021Q2,,S08000019,,S08000019,d,All Inpatients,d,2,,4649,13324,2.86599268659927,,2024,13362,6.60177865612648,
2021Q3,,S08000019,,S08000019,d,All Inpatients,d,2,,4145,12061,2.90977080820265,,1801,11969,6.64575235980011,
2021Q4,,S08000019,,S08000019,d,All Inpatients,d,2,,4141,13811,3.33518473798599,,1893,13587,7.17749603803487,
2022Q1,,S08000019,,S08000019,d,All Inpatients,d,2,,4431,14016,3.16316858496953,,1902,15542,8.1713985278654,
2022Q2,,S08000019,,S08000019,d,All Inpatients,d,2,,4719,15665,3.31955922865014,,2027,15771,7.78046373951653,
2022Q3,,S08000019,,S08000019,d,All Inpatients,d,2,,4617,16113,3.48992852501624,,1980,16743,8.45606060606061,
2022Q4,p,S08000019,,S08000019,d,All Inpatients,d,2,,4835,14600,3.01964839710445,,2028,15469,7.62771203155819,
2017Q4,,S08000019,,S08000019,d,All Inpatients,d,3,,2459,12636,5.13867425782839,,1542,12178,7.89753566796368,
2018Q1,,S08000019,,S08000019,d,All Inpatients,d,3,,2430,12195,5.01851851851852,,1514,11849,7.82628797886394,
2018Q2,,S08000019,,S08000019,d,All Inpatients,d,3,,2458,11913,4.84662327095199,,1556,12870,8.27120822622108,
2018Q3,,S08000019,,S08000019,d,All Inpatients,d,3,,2331,11333,4.86186186186186,,1444,11524,7.98060941828255,
2018Q4,,S08000019,,S08000019,d,All Inpatients,d,3,,2471,13718,5.55159854309996,,1567,13910,8.87683471601787,
2019Q1,,S08000019,,S08000019,d,All Inpatients,d,3,,2423,11663,4.81345439537763,,1510,11981,7.93443708609272,
2019Q2,,S08000019,,S08000019,d,All Inpatients,d,3,,3710,12408,3.344474393531,,1853,12086,6.52239611440907,
2019Q3,,S08000019,,S08000019,d,All Inpatients,d,3,,4237,11906,2.81000708048147,,1920,11587,6.03489583333333,
2019Q4,,S08000019,,S08000019,d,All Inpatients,d,3,,4314,12133,2.81247102457116,,1926,12179,6.32346832814123,
2020Q1,,S08000019,,S08000019,d,All Inpatients,d,3,,3636,12628,3.47304730473047,,1725,12573,7.28869565217391,
2020Q2,,S08000019,,S08000019,d,All Inpatients,d,3,,3059,9133,2.98561621444917,,1306,9462,7.24502297090352,
2020Q3,,S08000019,,S08000019,d,All Inpatients,d,3,,3407,9504,2.78955092456707,,1584,9512,6.0050505050505,
2020Q4,,S08000019,,S08000019,d,All Inpatients,d,3,,4091,11433,2.79467122952823,,1808,11475,6.34679203539823,
2021Q1,,S08000019,,S08000019,d,All Inpatients,d,3,,4157,10899,2.62184267500601,,1639,10958,6.68578401464308,
2021Q2,,S08000019,,S08000019,d,All Inpatients,d,3,,4253,10461,2.45967552316012,,1906,10525,5.52203567681007,
2021Q3,,S08000019,,S08000019,d,All Inpatients,d,3,,3645,10777,2.95665294924554,,1706,10831,6.34876905041032,
2021Q4,,S08000019,,S08000019,d,All Inpatients,d,3,,3835,12846,3.3496740547588,,1838,13477,7.33242655059848,
2022Q1,,S08000019,,S08000019,d,All Inpatients,d,3,,3858,11938,3.09434940383618,,1706,12298,7.20867526377491,
2022Q2,,S08000019,,S08000019,d,All Inpatients,d,3,,4162,11616,2.7909658817876,,1921,12037,6.2660072878709,
2022Q3,,S08000019,,S08000019,d,All Inpatients,d,3,,3968,11975,3.01789314516129,,1795,12116,6.74986072423398,
2022Q4,p,S08000019,,S08000019,d,All Inpatients,d,3,,4458,13389,3.00336473755047,,1933,14604,7.55509570615623,
2017Q4,,S08000019,,S08000019,d,All Inpatients,d,4,,1887,8246,4.36989931107578,,1192,8593,7.20889261744966,
2018Q1,,S08000019,,S08000019,d,All Inpatients,d,4,,1920,8879,4.62447916666667,,1187,8826,7.43555181128896,
2018Q2,,S08000019,,S08000019,d,All Inpatients,d,4,,1892,8985,4.74894291754757,,1193,8932,7.48700754400671,
2018Q3,,S08000019,,S08000019,d,All Inpatients,d,4,,1902,9789,5.14668769716088,,1194,9788,8.19765494137353,
2018Q4,,S08000019,,S08000019,d,All Inpatients,d,4,,1890,10338,5.46984126984127,,1195,10436,8.73305439330544,
2019Q1,,S08000019,,S08000019,d,All Inpatients,d,4,,1922,9738,5.06659729448491,,1187,9658,8.13647851727043,
2019Q2,,S08000019,,S08000019,d,All Inpatients,d,4,,2928,9977,3.40744535519126,,1476,10051,6.80962059620596,
2019Q3,,S08000019,,S08000019,d,All Inpatients,d,4,,3465,9353,2.6992784992785,,1551,9074,5.85041908446164,
2019Q4,,S08000019,,S08000019,d,All Inpatients,d,4,,3411,10323,3.02638522427441,,1623,11030,6.79605668515095,
2020Q1,,S08000019,,S08000019,d,All Inpatients,d,4,,2967,9811,3.3067071115605,,1406,9741,6.92816500711238,
2020Q2,,S08000019,,S08000019,d,All Inpatients,d,4,,2299,6835,2.97303175293606,,1030,7067,6.86116504854369,
2020Q3,,S08000019,,S08000019,d,All Inpatients,d,4,,2768,7258,2.6221098265896,,1323,7625,5.76341647770219,
2020Q4,,S08000019,,S08000019,d,All Inpatients,d,4,,2860,7497,2.62132867132867,,1359,8231,6.05665930831494,
2021Q1,,S08000019,,S08000019,d,All Inpatients,d,4,,3186,8622,2.70621468926554,,1255,8108,6.4605577689243,
2021Q2,,S08000019,,S08000019,d,All Inpatients,d,4,,3620,9635,2.66160220994475,,1608,10025,6.23445273631841,
2021Q3,,S08000019,,S08000019,d,All Inpatients,d,4,,2916,7878,2.70164609053498,,1378,7348,5.33236574746009,
2021Q4,,S08000019,,S08000019,d,All Inpatients,d,4,,3003,9654,3.21478521478521,,1432,9932,6.93575418994413,
2022Q1,,S08000019,,S08000019,d,All Inpatients,d,4,,3057,9330,3.05201177625123,,1417,10222,7.21383203952011,
2022Q2,,S08000019,,S08000019,d,All Inpatients,d,4,,3005,8075,2.68718801996672,,1462,8112,5.54856361149111,
2022Q3,,S08000019,,S08000019,d,All Inpatients,d,4,,3269,9940,3.0406852248394,,1425,9787,6.8680701754386,
2022Q4,p,S08000019,,S08000019,d,All Inpatients,d,4,,3327,10213,3.0697324917343,,1469,10131,6.89652825051055,
2017Q4,,S08000019,,S08000019,d,All Inpatients,d,5,,1514,6764,4.46763540290621,,992,6920,6.9758064516129,
2018Q1,,S08000019,,S08000019,d,All Inpatients,d,5,,1468,6668,4.54223433242507,,933,6591,7.06430868167203,
2018Q2,,S08000019,,S08000019,d,All Inpatients,d,5,,1405,7261,5.16797153024911,,928,7876,8.48706896551724,
2018Q3,,S08000019,,S08000019,d,All Inpatients,d,5,,1464,6936,4.73770491803279,,942,6880,7.3036093418259,
2018Q4,,S08000019,,S08000019,d,All Inpatients,d,5,,1435,6635,4.62369337979094,,970,7239,7.46288659793814,
2019Q1,,S08000019,,S08000019,d,All Inpatients,d,5,,1367,5821,4.25822970007315,,881,5585,6.33938706015891,
2019Q2,,S08000019,,S08000019,d,All Inpatients,d,5,,2266,6985,3.08252427184466,,1197,6940,5.79782790309106,
2019Q3,,S08000019,,S08000019,d,All Inpatients,d,5,,2823,10456,3.70386114063054,,1348,10502,7.79080118694362,
2019Q4,,S08000019,,S08000019,d,All Inpatients,d,5,,2921,8763,3,,1367,8883,6.49817117776152,
2020Q1,,S08000019,,S08000019,d,All Inpatients,d,5,,2425,7910,3.26185567010309,,1218,8034,6.59605911330049,
2020Q2,,S08000019,,S08000019,d,All Inpatients,d,5,,1853,5217,2.815434430653,,847,5112,6.03541912632822,
2020Q3,,S08000019,,S08000019,d,All Inpatients,d,5,,2340,7018,2.9991452991453,,1118,6696,5.98926654740608,
2020Q4,,S08000019,,S08000019,d,All Inpatients,d,5,,2486,7097,2.85478680611424,,1168,7222,6.18321917808219,
2021Q1,,S08000019,,S08000019,d,All Inpatients,d,5,,2477,6853,2.76665320952765,,1050,7481,7.1247619047619,
2021Q2,,S08000019,,S08000019,d,All Inpatients,d,5,,2747,6901,2.51219512195122,,1261,7237,5.7390959555908,
2021Q3,,S08000019,,S08000019,d,All Inpatients,d,5,,2392,6550,2.73829431438127,,1209,6561,5.42679900744417,
2021Q4,,S08000019,,S08000019,d,All Inpatients,d,5,,2473,7301,2.95228467448443,,1228,6830,5.56188925081433,
2022Q1,,S08000019,,S08000019,d,All Inpatients,d,5,,2451,6842,2.79151366789066,,1204,6905,5.73504983388704,
2022Q2,,S08000019,,S08000019,d,All Inpatients,d,5,,2873,8574,2.98433693003829,,1372,9979,7.27332361516035,
2022Q3,,S08000019,,S08000019,d,All Inpatients,d,5,,2758,7993,2.89811457577955,,1278,7301,5.71283255086072,
2022Q4,p,S08000019,,S08000019,d,All Inpatients,d,5,,3007,7575,2.51912204855338,,1344,7811,5.81175595238095,
2017Q4,,S08000019,,S08000019,d,All Inpatients,d,,:,44,149,3.38636363636364,,31,150,4.83870967741935,
2018Q1,,S08000019,,S08000019,d,All Inpatients,d,,:,26,108,4.15384615384615,,19,109,5.73684210526316,
2018Q2,,S08000019,,S08000019,d,All Inpatients,d,,:,78,279,3.57692307692308,,53,274,5.16981132075472,
2018Q3,,S08000019,,S08000019,d,All Inpatients,d,,:,112,305,2.72321428571429,,72,279,3.875,
2018Q4,,S08000019,,S08000019,d,All Inpatients,d,,:,63,140,2.22222222222222,,44,152,3.45454545454545,
2019Q1,,S08000019,,S08000019,d,All Inpatients,d,,:,32,120,3.75,,24,118,4.91666666666667,
2019Q2,,S08000019,,S08000019,d,All Inpatients,d,,:,102,176,1.72549019607843,,60,232,3.86666666666667,
2019Q3,,S08000019,,S08000019,d,All Inpatients,d,,:,103,135,1.31067961165049,,59,125,2.11864406779661,
2019Q4,,S08000019,,S08000019,d,All Inpatients,d,,:,77,150,1.94805194805195,,34,150,4.41176470588235,
2020Q1,,S08000019,,S08000019,d,All Inpatients,d,,:,39,50,1.28205128205128,,28,51,1.82142857142857,
2020Q2,,S08000019,,S08000019,d,All Inpatients,d,,:,39,50,1.28205128205128,,21,50,2.38095238095238,
2020Q3,,S08000019,,S08000019,d,All Inpatients,d,,:,37,70,1.89189189189189,,25,95,3.8,
2020Q4,,S08000019,,S08000019,d,All Inpatients,d,,:,20,27,1.35,,11,26,2.36363636363636,
2021Q1,,S08000019,,S08000019,d,All Inpatients,d,,:,32,31,0.96875,,12,25,2.08333333333333,
2021Q2,,S08000019,,S08000019,d,All Inpatients,d,,:,64,126,1.96875,,38,100,2.63157894736842,
2021Q3,,S08000019,,S08000019,d,All Inpatients,d,,:,72,149,2.06944444444444,,42,143,3.4047619047619,
2021Q4,,S08000019,,S08000019,d,All Inpatients,d,,:,45,128,2.84444444444444,,27,127,4.7037037037037,
2022Q1,,S08000019,,S08000019,d,All Inpatients,d,,:,46,42,0.91304347826087,,20,34,1.7,
2022Q2,,S08000019,,S08000019,d,All Inpatients,d,,:,55,103,1.87272727272727,,30,110,3.66666666666667,
2022Q3,,S08000019,,S08000019,d,All Inpatients,d,,:,71,129,1.8169014084507,,38,129,3.39473684210526,
2022Q4,p,S08000019,,S08000019,d,All Inpatients,d,,:,48,129,2.6875,,26,129,4.96153846153846,
2017Q4,,S08000020,,N101H,,All Inpatients,d,1,,1312,5407,4.12118902439024,,985,7590,7.70558375634518,
2018Q1,,S08000020,,N101H,,All Inpatients,d,1,,1277,6053,4.74001566170713,,970,7517,7.74948453608247,
2018Q2,,S08000020,,N101H,,All Inpatients,d,1,,1258,4364,3.46899841017488,,971,6198,6.38311019567456,
2018Q3,,S08000020,,N101H,,All Inpatients,d,1,,1262,4888,3.87321711568938,,968,6261,6.46797520661157,
2018Q4,,S08000020,,N101H,,All Inpatients,d,1,,1221,4553,3.72891072891073,,997,5611,5.62788365095286,
2019Q1,,S08000020,,N101H,,All Inpatients,d,1,,1286,5592,4.34836702954899,,1004,6960,6.93227091633466,
2019Q2,,S08000020,,N101H,,All Inpatients,d,1,,1274,5369,4.21428571428571,,1053,7681,7.29439696106363,
2019Q3,,S08000020,,N101H,,All Inpatients,d,1,,1336,5554,4.15718562874252,,1101,7104,6.45231607629428,
2019Q4,,S08000020,,N101H,,All Inpatients,d,1,,1169,5241,4.48331907613345,,961,7334,7.63163371488033,
2020Q1,,S08000020,,N101H,,All Inpatients,d,1,,1164,5071,4.35652920962199,,933,7489,8.02679528403001,
2020Q2,,S08000020,,N101H,,All Inpatients,d,1,,1248,3310,2.65224358974359,,891,4573,5.1324354657688,
2020Q3,,S08000020,,N101H,,All Inpatients,d,1,,1227,4574,3.7277913610432,,959,5500,5.73514077163712,
2020Q4,,S08000020,,N101H,,All Inpatients,d,1,,1118,4297,3.84347048300537,,872,6015,6.89793577981651,
2021Q1,,S08000020,,N101H,,All Inpatients,d,1,,1123,4723,4.20569902048085,,892,5815,6.51905829596413,
2021Q2,,S08000020,,N101H,,All Inpatients,d,1,,1147,4560,3.97558849171752,,945,5409,5.72380952380952,
2021Q3,,S08000020,,N101H,,All Inpatients,d,1,,1336,5366,4.01646706586826,,1091,6781,6.2153987167736,
2021Q4,,S08000020,,N101H,,All Inpatients,d,1,,1315,5879,4.47072243346008,,1025,6779,6.61365853658537,
2022Q1,,S08000020,,N101H,,All Inpatients,d,1,,1312,5347,4.07545731707317,,1046,7184,6.86806883365201,
2022Q2,,S08000020,,N101H,,All Inpatients,d,1,,1178,4794,4.06960950764007,,953,7295,7.65477439664218,
2022Q3,,S08000020,,N101H,,All Inpatients,d,1,,1055,4118,3.90331753554502,,868,5902,6.79953917050691,
2022Q4,p,S08000020,,N101H,,All Inpatients,d,1,,1051,5072,4.82588011417697,,902,7610,8.43680709534368,
2017Q4,,S08000020,,N101H,,All Inpatients,d,2,,2882,11312,3.92505204718945,,2168,14818,6.83487084870849,
2018Q1,,S08000020,,N101H,,All Inpatients,d,2,,2831,12571,4.44048039561992,,2212,16994,7.68264014466546,
2018Q2,,S08000020,,N101H,,All Inpatients,d,2,,2787,10399,3.73125224255472,,2145,15147,7.06153846153846,
2018Q3,,S08000020,,N101H,,All Inpatients,d,2,,2765,10668,3.85822784810127,,2082,14418,6.92507204610951,
2018Q4,,S08000020,,N101H,,All Inpatients,d,2,,2637,10217,3.87447857413728,,2067,15300,7.40203193033382,
2019Q1,,S08000020,,N101H,,All Inpatients,d,2,,2735,11470,4.19378427787934,,2080,15059,7.23990384615385,
2019Q2,,S08000020,,N101H,,All Inpatients,d,2,,2724,11330,4.15932452276065,,2112,13649,6.4625946969697,
2019Q3,,S08000020,,N101H,,All Inpatients,d,2,,2725,10917,4.00623853211009,,2176,14574,6.69761029411765,
2019Q4,,S08000020,,N101H,,All Inpatients,d,2,,2714,11118,4.09653647752395,,2143,14927,6.96546896873542,
2020Q1,,S08000020,,N101H,,All Inpatients,d,2,,2497,10912,4.37004405286344,,1978,15464,7.81799797775531,
2020Q2,,S08000020,,N101H,,All Inpatients,d,2,,2584,7543,2.91911764705882,,1804,10144,5.62305986696231,
2020Q3,,S08000020,,N101H,,All Inpatients,d,2,,2397,8721,3.63829787234043,,1943,11192,5.76016469377252,
2020Q4,,S08000020,,N101H,,All Inpatients,d,2,,2286,9026,3.94838145231846,,1806,11880,6.578073089701,
2021Q1,,S08000020,,N101H,,All Inpatients,d,2,,2436,10739,4.40845648604269,,1894,13059,6.89493136219641,
2021Q2,,S08000020,,N101H,,All Inpatients,d,2,,2494,10018,4.0168404170008,,1979,12218,6.17382516422436,
2021Q3,,S08000020,,N101H,,All Inpatients,d,2,,2560,10960,4.28125,,2031,12335,6.07336287543082,
2021Q4,,S08000020,,N101H,,All Inpatients,d,2,,2531,10285,4.06361122086132,,1984,13686,6.89818548387097,
2022Q1,,S08000020,,N101H,,All Inpatients,d,2,,2423,11143,4.59884440775898,,1906,13671,7.17261280167891,
2022Q2,,S08000020,,N101H,,All Inpatients,d,2,,2479,9949,4.01331181928197,,2016,13805,6.84771825396825,
2022Q3,,S08000020,,N101H,,All Inpatients,d,2,,2378,10761,4.52523128679563,,1925,12400,6.44155844155844,
2022Q4,p,S08000020,,N101H,,All Inpatients,d,2,,2246,9797,4.3619768477293,,1843,12488,6.77590884427564,
2017Q4,,S08000020,,N101H,,All Inpatients,d,3,,2826,11731,4.15109695682944,,2061,16907,8.20329936923823,
2018Q1,,S08000020,,N101H,,All Inpatients,d,3,,2777,12638,4.55095426719481,,2032,15659,7.70620078740157,
2018Q2,,S08000020,,N101H,,All Inpatients,d,3,,2978,12808,4.30087306917394,,2232,17554,7.86469534050179,
2018Q3,,S08000020,,N101H,,All Inpatients,d,3,,2802,11661,4.16167023554604,,1995,14315,7.17543859649123,
2018Q4,,S08000020,,N101H,,All Inpatients,d,3,,2632,10908,4.14437689969605,,1985,14703,7.40705289672544,
2019Q1,,S08000020,,N101H,,All Inpatients,d,3,,2523,10412,4.12683313515656,,1947,14093,7.23831535695942,
2019Q2,,S08000020,,N101H,,All Inpatients,d,3,,2803,12323,4.39636104174099,,2121,15137,7.13672795851014,
2019Q3,,S08000020,,N101H,,All Inpatients,d,3,,2848,12160,4.26966292134831,,2175,15972,7.34344827586207,
2019Q4,,S08000020,,N101H,,All Inpatients,d,3,,2965,12632,4.26037099494098,,2215,16428,7.41670428893905,
2020Q1,,S08000020,,N101H,,All Inpatients,d,3,,2735,12967,4.74113345521024,,2051,17836,8.6962457337884,
2020Q2,,S08000020,,N101H,,All Inpatients,d,3,,2482,7699,3.10193392425463,,1675,10532,6.28776119402985,
2020Q3,,S08000020,,N101H,,All Inpatients,d,3,,2458,8891,3.61716842961758,,1889,11653,6.16887241926946,
2020Q4,,S08000020,,N101H,,All Inpatients,d,3,,2399,10409,4.33889120466861,,1788,12265,6.8596196868009,
2021Q1,,S08000020,,N101H,,All Inpatients,d,3,,2299,10439,4.54066985645933,,1709,12552,7.34464599180807,
2021Q2,,S08000020,,N101H,,All Inpatients,d,3,,2599,10582,4.07156598691805,,1986,13736,6.91641490433031,
2021Q3,,S08000020,,N101H,,All Inpatients,d,3,,2488,9695,3.89670418006431,,1913,12296,6.42760062728698,
2021Q4,,S08000020,,N101H,,All Inpatients,d,3,,2524,10960,4.34231378763867,,1934,13595,7.02947259565667,
2022Q1,,S08000020,,N101H,,All Inpatients,d,3,,2498,11860,4.74779823859087,,1937,15588,8.04749612803304,
2022Q2,,S08000020,,N101H,,All Inpatients,d,3,,2614,11667,4.46327467482785,,2039,15627,7.6640510053948,
2022Q3,,S08000020,,N101H,,All Inpatients,d,3,,2709,12367,4.56515319306017,,2109,16124,7.64532954006638,
2022Q4,p,S08000020,,N101H,,All Inpatients,d,3,,2489,11511,4.62474889513861,,2014,15077,7.48609731876862,
2017Q4,,S08000020,,N101H,,All Inpatients,d,4,,3600,14545,4.04027777777778,,2667,17754,6.65691788526434,
2018Q1,,S08000020,,N101H,,All Inpatients,d,4,,3394,14580,4.29581614614025,,2567,18672,7.27386053759252,
2018Q2,,S08000020,,N101H,,All Inpatients,d,4,,3567,13799,3.86851696103168,,2652,16040,6.04826546003017,
2018Q3,,S08000020,,N101H,,All Inpatients,d,4,,3608,13773,3.81735033259424,,2652,17327,6.53355957767722,
2018Q4,,S08000020,,N101H,,All Inpatients,d,4,,3623,14888,4.1093016836875504,,2737,19746,7.21446839605407,
2019Q1,,S08000020,,N101H,,All Inpatients,d,4,,3527,13844,3.92514885171534,,2650,18741,7.07207547169811,
2019Q2,,S08000020,,N101H,,All Inpatients,d,4,,3585,13894,3.87559274755927,,2740,17380,6.34306569343066,
2019Q3,,S08000020,,N101H,,All Inpatients,d,4,,3596,14340,3.98776418242492,,2790,18925,6.7831541218638,
2019Q4,,S08000020,,N101H,,All Inpatients,d,4,,3558,14410,4.05002810567735,,2733,17007,6.22283205268935,
2020Q1,,S08000020,,N101H,,All Inpatients,d,4,,3479,15027,4.31934463926416,,2700,20463,7.57888888888889,
2020Q2,,S08000020,,N101H,,All Inpatients,d,4,,3074,9836,3.19973975276513,,2094,13364,6.38204393505253,
2020Q3,,S08000020,,N101H,,All Inpatients,d,4,,3036,11254,3.7068511198946,,2317,14821,6.39663357790246,
2020Q4,,S08000020,,N101H,,All Inpatients,d,4,,3193,12935,4.0510491700595,,2465,15505,6.29006085192698,
2021Q1,,S08000020,,N101H,,All Inpatients,d,4,,3098,13447,4.34054228534538,,2289,15705,6.8610747051114,
2021Q2,,S08000020,,N101H,,All Inpatients,d,4,,3349,13363,3.99014631233204,,2629,18199,6.92240395587676,
2021Q3,,S08000020,,N101H,,All Inpatients,d,4,,3383,13821,4.0854271356783904,,2588,16444,6.35394126738794,
2021Q4,,S08000020,,N101H,,All Inpatients,d,4,,3364,14582,4.33472057074911,,2528,19045,7.53362341772152,
2022Q1,,S08000020,,N101H,,All Inpatients,d,4,,3378,14585,4.31764357608052,,2580,18612,7.21395348837209,
2022Q2,,S08000020,,N101H,,All Inpatients,d,4,,3598,16266,4.52084491384102,,2792,20917,7.49176217765043,
2022Q3,,S08000020,,N101H,,All Inpatients,d,4,,3461,14960,4.32245015891361,,2780,20678,7.43812949640288,
2022Q4,p,S08000020,,N101H,,All Inpatients,d,4,,3474,14058,4.04663212435233,,2757,19043,6.90714544795067,
2017Q4,,S08000020,,N101H,,All Inpatients,d,5,,3212,12540,3.9041095890411,,2512,17595,7.00437898089172,
2018Q1,,S08000020,,N101H,,All Inpatients,d,5,,3039,12806,4.2138861467588,,2391,18566,7.76495190296947,
2018Q2,,S08000020,,N101H,,All Inpatients,d,5,,3219,12956,4.02485243864554,,2503,19855,7.93248102277267,
2018Q3,,S08000020,,N101H,,All Inpatients,d,5,,3182,11295,3.54965430546826,,2508,16217,6.46610845295056,
2018Q4,,S08000020,,N101H,,All Inpatients,d,5,,3243,12650,3.90070921985816,,2561,17328,6.76610698945724,
2019Q1,,S08000020,,N101H,,All Inpatients,d,5,,3245,13683,4.21664098613251,,2568,16198,6.30763239875389,
2019Q2,,S08000020,,N101H,,All Inpatients,d,5,,3145,12997,4.13259141494436,,2483,17391,7.00402738622634,
2019Q3,,S08000020,,N101H,,All Inpatients,d,5,,3294,12831,3.89526411657559,,2622,16737,6.38329519450801,
2019Q4,,S08000020,,N101H,,All Inpatients,d,5,,3375,13629,4.03822222222222,,2752,20844,7.57412790697674,
2020Q1,,S08000020,,N101H,,All Inpatients,d,5,,3176,14061,4.42726700251889,,2505,19777,7.89500998003992,
2020Q2,,S08000020,,N101H,,All Inpatients,d,5,,2873,8266,2.8771319178559,,2060,11814,5.73495145631068,
2020Q3,,S08000020,,N101H,,All Inpatients,d,5,,2609,8850,3.39210425450364,,2141,13459,6.28631480616534,
2020Q4,,S08000020,,N101H,,All Inpatients,d,5,,2878,11021,3.82939541348158,,2311,13995,6.05581999134574,
2021Q1,,S08000020,,N101H,,All Inpatients,d,5,,2819,11760,4.1716920893934,,2246,16029,7.1366874443455,
2021Q2,,S08000020,,N101H,,All Inpatients,d,5,,3163,12639,3.99588997786911,,2525,15939,6.31247524752475,
2021Q3,,S08000020,,N101H,,All Inpatients,d,5,,2998,13177,4.395263509006,,2469,17805,7.21142162818955,
2021Q4,,S08000020,,N101H,,All Inpatients,d,5,,3061,12843,4.19568768376348,,2458,17884,7.27583401139138,
2022Q1,,S08000020,,N101H,,All Inpatients,d,5,,2911,11603,3.98591549295775,,2350,17111,7.28127659574468,
2022Q2,,S08000020,,N101H,,All Inpatients,d,5,,3069,12812,4.17464972303682,,2482,18323,7.38235294117647,
2022Q3,,S08000020,,N101H,,All Inpatients,d,5,,3123,13143,4.20845341018252,,2567,19109,7.44409816906895,
2022Q4,p,S08000020,,N101H,,All Inpatients,d,5,,3033,13153,4.33663039894494,,2544,18649,7.3305817610062904,
2017Q4,,S08000020,,N101H,,All Inpatients,d,,:,115,309,2.68695652173913,,100,298,2.98,
2018Q1,,S08000020,,N101H,,All Inpatients,d,,:,87,299,3.4367816091954,,63,336,5.33333333333333,
2018Q2,,S08000020,,N101H,,All Inpatients,d,,:,121,379,3.13223140495868,,99,347,3.5050505050505,
2018Q3,,S08000020,,N101H,,All Inpatients,d,,:,167,634,3.79640718562874,,114,609,5.3421052631579,
2018Q4,,S08000020,,N101H,,All Inpatients,d,,:,112,284,2.53571428571429,,97,231,2.38144329896907,
