WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20221009,S08000031,,Emergency,,Paediatrics (surgical),,29,16,81.2
20221009,S08000031,,Emergency,,Surgery,,784,786.5,-0.3
20221009,S08000031,,Emergency,,NA,NA,7,1,600
20221009,S08000032,,Emergency,,All,d,1252,1460,-14.2
20221009,S08000032,,Emergency,,Cardiology,,88,72,22.2
20221009,S08000032,,Emergency,,Gynaecology,,31,21.5,44.2
20221009,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,673,872.5,-22.9
20221009,S08000032,,Emergency,,Medical (incl. Cardiology & Cancer),,761,944.5,-19.4
20221009,S08000032,,Emergency,,Paediatrics (medical & surgical),,135,126,7.1
20221009,S08000032,,Emergency,,Paediatrics (medical),,135,126,7.1
20221009,S08000032,,Emergency,,Surgery,,322,364,-11.5
20221009,S92000003,d,Emergency,,Accident & Emergency,,224,398.5,-43.8
20221009,S92000003,d,Emergency,,All,d,11021,12137.5,-9.2
20221009,S92000003,d,Emergency,,Cancer,,138,143.5,-3.8
20221009,S92000003,d,Emergency,,Cardiology,,354,338,4.7
20221009,S92000003,d,Emergency,,Community,,106,183.5,-42.2
20221009,S92000003,d,Emergency,,Gynaecology,,230,170.5,34.9
20221009,S92000003,d,Emergency,,Medical (excl. Cardiology & Cancer),,5683,6599.5,-13.9
20221009,S92000003,d,Emergency,,Medical (incl. Cardiology & Cancer),,6175,7081,-12.8
20221009,S92000003,d,Emergency,,Paediatrics (medical & surgical),,1427,1204,18.5
20221009,S92000003,d,Emergency,,Paediatrics (medical),,1367,1164.5,17.4
20221009,S92000003,d,Emergency,,Paediatrics (surgical),,60,39.5,51.9
20221009,S92000003,d,Emergency,,Surgery,,2844,3092.5,-8
20221009,S92000003,d,Emergency,,NA,NA,15,5.5,172.7
20221009,NA,NA,Emergency,,All,d,15,14,7.1
20221009,NA,NA,Emergency,,Cardiology,,12,13,-7.7
20221009,NA,NA,Emergency,,Medical (incl. Cardiology & Cancer),,12,13,-7.7
20221016,S08000015,,Emergency,,All,d,877,1053,-16.7
20221016,S08000015,,Emergency,,Cardiology,,14,15.5,-9.7
20221016,S08000015,,Emergency,,Medical (excl. Cardiology & Cancer),,549,614,-10.6
20221016,S08000015,,Emergency,,Medical (incl. Cardiology & Cancer),,563,630,-10.6
20221016,S08000015,,Emergency,,Paediatrics (medical & surgical),,139,143.5,-3.1
20221016,S08000015,,Emergency,,Paediatrics (medical),,139,143.5,-3.1
20221016,S08000015,,Emergency,,Surgery,,168,248.5,-32.4
20221016,S08000016,,Emergency,,All,d,162,242.5,-33.2
20221016,S08000016,,Emergency,,Cardiology,,8,10,-20
20221016,S08000016,,Emergency,,Medical (excl. Cardiology & Cancer),,89,145.5,-38.8
20221016,S08000016,,Emergency,,Medical (incl. Cardiology & Cancer),,97,155.5,-37.6
20221016,S08000016,,Emergency,,Paediatrics (medical & surgical),,25,33.5,-25.4
20221016,S08000016,,Emergency,,Paediatrics (medical),,25,33.5,-25.4
20221016,S08000016,,Emergency,,Surgery,,39,50,-22
20221016,S08000017,,Emergency,,All,d,295,354,-16.7
20221016,S08000017,,Emergency,,Community,,22,18.5,18.9
20221016,S08000017,,Emergency,,Gynaecology,,9,17,-47.1
20221016,S08000017,,Emergency,,Medical (excl. Cardiology & Cancer),,151,185.5,-18.6
20221016,S08000017,,Emergency,,Medical (incl. Cardiology & Cancer),,153,185.5,-17.5
20221016,S08000017,,Emergency,,Paediatrics (medical & surgical),,34,40.5,-16
20221016,S08000017,,Emergency,,Paediatrics (medical),,34,40.5,-16
20221016,S08000017,,Emergency,,Surgery,,77,92.5,-16.8
20221016,S08000019,,Emergency,,All,d,652,782.5,-16.7
20221016,S08000019,,Emergency,,Gynaecology,,24,17,41.2
20221016,S08000019,,Emergency,,Medical (excl. Cardiology & Cancer),,422,478,-11.7
20221016,S08000019,,Emergency,,Medical (incl. Cardiology & Cancer),,422,480.5,-12.2
20221016,S08000019,,Emergency,,Paediatrics (medical & surgical),,56,83,-32.5
20221016,S08000019,,Emergency,,Paediatrics (medical),,55,83,-33.7
20221016,S08000019,,Emergency,,Surgery,,147,194,-24.2
20221016,S08000020,,Emergency,,Accident & Emergency,,5,63,-92.1
20221016,S08000020,,Emergency,,All,d,954,1044,-8.6
20221016,S08000020,,Emergency,,Cancer,,33,18,83.3
20221016,S08000020,,Emergency,,Cardiology,,33,35,-5.7
20221016,S08000020,,Emergency,,Community,,25,45.5,-45.1
20221016,S08000020,,Emergency,,Gynaecology,,9,9.5,-5.3
20221016,S08000020,,Emergency,,Medical (excl. Cardiology & Cancer),,455,459,-0.9
20221016,S08000020,,Emergency,,Medical (incl. Cardiology & Cancer),,521,512,1.8
20221016,S08000020,,Emergency,,Paediatrics (medical & surgical),,113,117.5,-3.8
20221016,S08000020,,Emergency,,Paediatrics (medical),,99,107.5,-7.9
20221016,S08000020,,Emergency,,Paediatrics (surgical),,14,10,40
20221016,S08000020,,Emergency,,Surgery,,281,296.5,-5.2
20221016,S08000022,,Emergency,,All,d,549,620,-11.5
20221016,S08000022,,Emergency,,Cardiology,,6,5.5,9.1
20221016,S08000022,,Emergency,,Community,,58,81.5,-28.8
20221016,S08000022,,Emergency,,Gynaecology,,19,12.5,52
20221016,S08000022,,Emergency,,Medical (excl. Cardiology & Cancer),,247,303,-18.5
20221016,S08000022,,Emergency,,Medical (incl. Cardiology & Cancer),,253,308.5,-18
20221016,S08000022,,Emergency,,Paediatrics (medical & surgical),,89,64.5,38
20221016,S08000022,,Emergency,,Paediatrics (medical),,89,64.5,38
20221016,S08000022,,Emergency,,Surgery,,130,153,-15
20221016,S08000024,,Emergency,,Accident & Emergency,,53,132,-59.8
20221016,S08000024,,Emergency,,All,d,1484,1724,-13.9
20221016,S08000024,,Emergency,,Cancer,,60,58,3.4
20221016,S08000024,,Emergency,,Cardiology,,45,48,-6.2
20221016,S08000024,,Emergency,,Gynaecology,,22,28.5,-22.8
20221016,S08000024,,Emergency,,Medical (excl. Cardiology & Cancer),,719,872,-17.5
20221016,S08000024,,Emergency,,Medical (incl. Cardiology & Cancer),,824,978,-15.7
20221016,S08000024,,Emergency,,Paediatrics (medical & surgical),,212,164.5,28.9
20221016,S08000024,,Emergency,,Paediatrics (medical),,191,147,29.9
20221016,S08000024,,Emergency,,Paediatrics (surgical),,21,17.5,20
20221016,S08000024,,Emergency,,Surgery,,373,421,-11.4
20221016,S08000025,,Emergency,,All,d,30,30.5,-1.6
20221016,S08000025,,Emergency,,Medical (excl. Cardiology & Cancer),,19,20,-5
20221016,S08000025,,Emergency,,Medical (incl. Cardiology & Cancer),,19,20,-5
20221016,S08000025,,Emergency,,Surgery,,11,10,10
20221016,S08000026,,Emergency,,All,d,40,47.5,-15.8
20221016,S08000026,,Emergency,,Medical (excl. Cardiology & Cancer),,24,30.5,-21.3
20221016,S08000026,,Emergency,,Medical (incl. Cardiology & Cancer),,24,30.5,-21.3
20221016,S08000026,,Emergency,,Surgery,,16,17,-5.9
20221016,S08000028,,Emergency,,All,d,60,59,1.7
20221016,S08000028,,Emergency,,Community,,9,7.5,20
20221016,S08000028,,Emergency,,Medical (excl. Cardiology & Cancer),,34,35,-2.9
20221016,S08000028,,Emergency,,Medical (incl. Cardiology & Cancer),,34,35,-2.9
20221016,S08000028,,Emergency,,Surgery,,14,14.5,-3.4
20221016,S08000029,,Emergency,,Accident & Emergency,,60,60.5,-0.8
20221016,S08000029,,Emergency,,All,d,777,786.5,-1.2
20221016,S08000029,,Emergency,,Cardiology,,26,26,-0
20221016,S08000029,,Emergency,,Community,,14,9,55.6
20221016,S08000029,,Emergency,,Gynaecology,,27,18,50
20221016,S08000029,,Emergency,,Medical (excl. Cardiology & Cancer),,365,430,-15.1
20221016,S08000029,,Emergency,,Medical (incl. Cardiology & Cancer),,392,456,-14
20221016,S08000029,,Emergency,,Paediatrics (medical & surgical),,106,73,45.2
20221016,S08000029,,Emergency,,Paediatrics (medical),,106,73,45.2
20221016,S08000029,,Emergency,,Surgery,,178,170,4.7
20221016,S08000030,,Emergency,,Accident & Emergency,,93,69,34.8
20221016,S08000030,,Emergency,,All,d,1027,974.5,5.4
20221016,S08000030,,Emergency,,Cancer,,13,19,-31.6
20221016,S08000030,,Emergency,,Cardiology,,27,17.5,54.3
20221016,S08000030,,Emergency,,Gynaecology,,12,17.5,-31.4
20221016,S08000030,,Emergency,,Medical (excl. Cardiology & Cancer),,499,500,-0.2
20221016,S08000030,,Emergency,,Medical (incl. Cardiology & Cancer),,539,536.5,0.5
20221016,S08000030,,Emergency,,Paediatrics (medical & surgical),,128,104.5,22.5
20221016,S08000030,,Emergency,,Paediatrics (medical),,128,104.5,22.5
20221016,S08000030,,Emergency,,Surgery,,254,238,6.7
20221016,S08000031,,Emergency,,Accident & Emergency,,20,38.5,-48.1
20221016,S08000031,,Emergency,,All,d,2641,2825.5,-6.5
20221016,S08000031,,Emergency,,Cancer,,50,36.5,37
20221016,S08000031,,Emergency,,Cardiology,,90,92.5,-2.7
20221016,S08000031,,Emergency,,Gynaecology,,80,33.5,138.8
20221016,S08000031,,Emergency,,Medical (excl. Cardiology & Cancer),,1369,1634.5,-16.2
20221016,S08000031,,Emergency,,Medical (incl. Cardiology & Cancer),,1509,1763.5,-14.4
20221016,S08000031,,Emergency,,Paediatrics (medical & surgical),,280,253.5,10.5
20221016,S08000031,,Emergency,,Paediatrics (medical),,248,236.5,4.9
20221016,S08000031,,Emergency,,Paediatrics (surgical),,32,17,88.2
20221016,S08000031,,Emergency,,Surgery,,747,733.5,1.8
20221016,S08000031,,Emergency,,NA,NA,5,3,66.7
20221016,S08000032,,Emergency,,All,d,1263,1535.5,-17.7
20221016,S08000032,,Emergency,,Cardiology,,96,77.5,23.9
20221016,S08000032,,Emergency,,Gynaecology,,22,24,-8.3
20221016,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,720,921.5,-21.9
20221016,S08000032,,Emergency,,Medical (incl. Cardiology & Cancer),,816,999,-18.3
20221016,S08000032,,Emergency,,Paediatrics (medical & surgical),,163,139.5,16.8
20221016,S08000032,,Emergency,,Paediatrics (medical),,163,139,17.3
20221016,S08000032,,Emergency,,Surgery,,260,368,-29.3
20221016,S92000003,d,Emergency,,Accident & Emergency,,240,404,-40.6
20221016,S92000003,d,Emergency,,All,d,10830,12092.5,-10.4
20221016,S92000003,d,Emergency,,Cancer,,157,132,18.9
20221016,S92000003,d,Emergency,,Cardiology,,363,342,6.1
20221016,S92000003,d,Emergency,,Community,,130,174.5,-25.5
20221016,S92000003,d,Emergency,,Gynaecology,,224,178,25.8
20221016,S92000003,d,Emergency,,Medical (excl. Cardiology & Cancer),,5662,6628.5,-14.6
20221016,S92000003,d,Emergency,,Medical (incl. Cardiology & Cancer),,6182,7102.5,-13
20221016,S92000003,d,Emergency,,Paediatrics (medical & surgical),,1348,1219.5,10.5
20221016,S92000003,d,Emergency,,Paediatrics (medical),,1280,1174.5,9
20221016,S92000003,d,Emergency,,Paediatrics (surgical),,68,45,51.1
20221016,S92000003,d,Emergency,,Surgery,,2698,3008,-10.3
20221016,S92000003,d,Emergency,,NA,NA,8,5.5,45.5
20221016,NA,NA,Emergency,,All,d,19,13.5,40.7
20221016,NA,NA,Emergency,,Cardiology,,16,12,33.3
20221016,NA,NA,Emergency,,Medical (incl. Cardiology & Cancer),,16,12,33.3
20221023,S08000015,,Emergency,,Accident & Emergency,,5,14,-64.3
20221023,S08000015,,Emergency,,All,d,867,992,-12.6
20221023,S08000015,,Emergency,,Cardiology,,11,10.5,4.8
20221023,S08000015,,Emergency,,Medical (excl. Cardiology & Cancer),,549,624,-12
20221023,S08000015,,Emergency,,Medical (incl. Cardiology & Cancer),,560,634.5,-11.7
20221023,S08000015,,Emergency,,Paediatrics (medical & surgical),,141,111,27
20221023,S08000015,,Emergency,,Paediatrics (medical),,141,111,27
20221023,S08000015,,Emergency,,Surgery,,156,226.5,-31.1
20221023,S08000015,,Emergency,,NA,NA,5,6,-16.7
20221023,S08000016,,Emergency,,All,d,193,214.5,-10
20221023,S08000016,,Emergency,,Cardiology,,12,7,71.4
20221023,S08000016,,Emergency,,Medical (excl. Cardiology & Cancer),,93,124,-25
20221023,S08000016,,Emergency,,Medical (incl. Cardiology & Cancer),,105,131,-19.8
20221023,S08000016,,Emergency,,Paediatrics (medical & surgical),,38,30.5,24.6
20221023,S08000016,,Emergency,,Paediatrics (medical),,38,30.5,24.6
20221023,S08000016,,Emergency,,Surgery,,50,51.5,-2.9
20221023,S08000017,,Emergency,,All,d,284,346.5,-18
20221023,S08000017,,Emergency,,Community,,18,21.5,-16.3
20221023,S08000017,,Emergency,,Medical (excl. Cardiology & Cancer),,147,184.5,-20.3
20221023,S08000017,,Emergency,,Medical (incl. Cardiology & Cancer),,149,184.5,-19.2
20221023,S08000017,,Emergency,,Paediatrics (medical & surgical),,48,45.5,5.5
20221023,S08000017,,Emergency,,Paediatrics (medical),,48,45.5,5.5
20221023,S08000017,,Emergency,,Surgery,,67,82.5,-18.8
20221023,S08000019,,Emergency,,All,d,632,701.5,-9.9
20221023,S08000019,,Emergency,,Gynaecology,,32,23,39.1
20221023,S08000019,,Emergency,,Medical (excl. Cardiology & Cancer),,402,409,-1.7
20221023,S08000019,,Emergency,,Medical (incl. Cardiology & Cancer),,404,411,-1.7
20221023,S08000019,,Emergency,,Paediatrics (medical & surgical),,50,86,-41.9
20221023,S08000019,,Emergency,,Paediatrics (medical),,50,85.5,-41.5
20221023,S08000019,,Emergency,,Surgery,,144,171.5,-16
20221023,S08000020,,Emergency,,Accident & Emergency,,11,58,-81
20221023,S08000020,,Emergency,,All,d,964,977.5,-1.4
20221023,S08000020,,Emergency,,Cancer,,30,19,57.9
20221023,S08000020,,Emergency,,Cardiology,,46,33.5,37.3
20221023,S08000020,,Emergency,,Community,,29,42.5,-31.8
20221023,S08000020,,Emergency,,Gynaecology,,13,10.5,23.8
20221023,S08000020,,Emergency,,Medical (excl. Cardiology & Cancer),,462,421.5,9.6
20221023,S08000020,,Emergency,,Medical (incl. Cardiology & Cancer),,538,474,13.5
20221023,S08000020,,Emergency,,Paediatrics (medical & surgical),,105,100,5
20221023,S08000020,,Emergency,,Paediatrics (medical),,85,90.5,-6.1
20221023,S08000020,,Emergency,,Paediatrics (surgical),,20,9.5,110.5
20221023,S08000020,,Emergency,,Surgery,,268,292,-8.2
20221023,S08000022,,Emergency,,All,d,565,622.5,-9.2
20221023,S08000022,,Emergency,,Cardiology,,5,6,-16.7
20221023,S08000022,,Emergency,,Community,,51,91,-44
20221023,S08000022,,Emergency,,Gynaecology,,14,17.5,-20
20221023,S08000022,,Emergency,,Medical (excl. Cardiology & Cancer),,260,303.5,-14.3
20221023,S08000022,,Emergency,,Medical (incl. Cardiology & Cancer),,266,310.5,-14.3
20221023,S08000022,,Emergency,,Paediatrics (medical & surgical),,75,56,33.9
20221023,S08000022,,Emergency,,Paediatrics (medical),,75,56,33.9
20221023,S08000022,,Emergency,,Surgery,,159,147,8.2
20221023,S08000024,,Emergency,,Accident & Emergency,,12,134.5,-91.1
20221023,S08000024,,Emergency,,All,d,1502,1674,-10.3
20221023,S08000024,,Emergency,,Cancer,,63,64,-1.6
20221023,S08000024,,Emergency,,Cardiology,,36,37.5,-4
20221023,S08000024,,Emergency,,Gynaecology,,17,29.5,-42.4
20221023,S08000024,,Emergency,,Medical (excl. Cardiology & Cancer),,833,802.5,3.8
20221023,S08000024,,Emergency,,Medical (incl. Cardiology & Cancer),,932,904,3.1
20221023,S08000024,,Emergency,,Paediatrics (medical & surgical),,192,171,12.3
20221023,S08000024,,Emergency,,Paediatrics (medical),,166,155,7.1
20221023,S08000024,,Emergency,,Paediatrics (surgical),,26,16,62.5
20221023,S08000024,,Emergency,,Surgery,,349,434,-19.6
20221023,S08000025,,Emergency,,All,d,32,31,3.2
20221023,S08000025,,Emergency,,Medical (excl. Cardiology & Cancer),,20,19.5,2.6
20221023,S08000025,,Emergency,,Medical (incl. Cardiology & Cancer),,20,20,-0
20221023,S08000025,,Emergency,,Surgery,,12,11,9.1
20221023,S08000026,,Emergency,,All,d,34,37.5,-9.3
20221023,S08000026,,Emergency,,Medical (excl. Cardiology & Cancer),,24,25,-4
20221023,S08000026,,Emergency,,Medical (incl. Cardiology & Cancer),,24,25,-4
20221023,S08000026,,Emergency,,Surgery,,10,12.5,-20
20221023,S08000028,,Emergency,,All,d,61,67.5,-9.6
20221023,S08000028,,Emergency,,Community,,7,16.5,-57.6
20221023,S08000028,,Emergency,,Medical (excl. Cardiology & Cancer),,29,37,-21.6
20221023,S08000028,,Emergency,,Medical (incl. Cardiology & Cancer),,29,37,-21.6
20221023,S08000028,,Emergency,,Paediatrics (medical & surgical),,7,2,250
20221023,S08000028,,Emergency,,Paediatrics (medical),,7,2,250
20221023,S08000028,,Emergency,,Surgery,,18,12,50
20221023,S08000029,,Emergency,,Accident & Emergency,,66,57,15.8
20221023,S08000029,,Emergency,,All,d,813,776,4.8
20221023,S08000029,,Emergency,,Cardiology,,28,29,-3.4
20221023,S08000029,,Emergency,,Community,,9,5.5,63.6
20221023,S08000029,,Emergency,,Gynaecology,,30,15.5,93.5
20221023,S08000029,,Emergency,,Medical (excl. Cardiology & Cancer),,367,435,-15.6
20221023,S08000029,,Emergency,,Medical (incl. Cardiology & Cancer),,395,464,-14.9
20221023,S08000029,,Emergency,,Paediatrics (medical & surgical),,113,73.5,53.7
20221023,S08000029,,Emergency,,Paediatrics (medical),,113,73.5,53.7
20221023,S08000029,,Emergency,,Surgery,,200,160.5,24.6
20221023,S08000030,,Emergency,,Accident & Emergency,,79,68,16.2
20221023,S08000030,,Emergency,,All,d,1034,944,9.5
20221023,S08000030,,Emergency,,Cancer,,16,14.5,10.3
20221023,S08000030,,Emergency,,Cardiology,,23,15.5,48.4
20221023,S08000030,,Emergency,,Gynaecology,,19,14,35.7
20221023,S08000030,,Emergency,,Medical (excl. Cardiology & Cancer),,507,505,0.4
20221023,S08000030,,Emergency,,Medical (incl. Cardiology & Cancer),,546,535,2.1
20221023,S08000030,,Emergency,,Paediatrics (medical & surgical),,116,96,20.8
20221023,S08000030,,Emergency,,Paediatrics (medical),,116,95.5,21.5
20221023,S08000030,,Emergency,,Surgery,,271,220.5,22.9
20221023,S08000031,,Emergency,,Accident & Emergency,,15,38,-60.5
20221023,S08000031,,Emergency,,All,d,2648,2716,-2.5
20221023,S08000031,,Emergency,,Cancer,,46,29,58.6
20221023,S08000031,,Emergency,,Cardiology,,91,91,-0
20221023,S08000031,,Emergency,,Gynaecology,,72,31,132.3
20221023,S08000031,,Emergency,,Medical (excl. Cardiology & Cancer),,1379,1552,-11.1
20221023,S08000031,,Emergency,,Medical (incl. Cardiology & Cancer),,1516,1672,-9.3
20221023,S08000031,,Emergency,,Paediatrics (medical & surgical),,260,236,10.2
20221023,S08000031,,Emergency,,Paediatrics (medical),,242,222.5,8.8
20221023,S08000031,,Emergency,,Paediatrics (surgical),,18,13.5,33.3
20221023,S08000031,,Emergency,,Surgery,,780,735.5,6.1
20221023,S08000031,,Emergency,,NA,NA,5,3.5,42.9
20221023,S08000032,,Emergency,,All,d,1234,1425.5,-13.4
20221023,S08000032,,Emergency,,Cardiology,,83,79,5.1
20221023,S08000032,,Emergency,,Gynaecology,,26,24,8.3
20221023,S08000032,,Emergency,,Medical (excl. Cardiology & Cancer),,675,841.5,-19.8
20221023,S08000032,,Emergency,,Medical (incl. Cardiology & Cancer),,758,921,-17.7
20221023,S08000032,,Emergency,,Paediatrics (medical & surgical),,165,112,47.3
20221023,S08000032,,Emergency,,Paediatrics (medical),,165,112,47.3
20221023,S08000032,,Emergency,,Surgery,,282,365.5,-22.8
20221023,S92000003,d,Emergency,,Accident & Emergency,,192,382.5,-49.8
20221023,S92000003,d,Emergency,,All,d,10877,11538,-5.7
20221023,S92000003,d,Emergency,,Cancer,,156,128.5,21.4
20221023,S92000003,d,Emergency,,Cardiology,,351,321,9.3
20221023,S92000003,d,Emergency,,Community,,117,189.5,-38.3
20221023,S92000003,d,Emergency,,Gynaecology,,225,177.5,26.8
20221023,S92000003,d,Emergency,,Medical (excl. Cardiology & Cancer),,5747,6284,-8.5
20221023,S92000003,d,Emergency,,Medical (incl. Cardiology & Cancer),,6254,6733.5,-7.1
20221023,S92000003,d,Emergency,,Paediatrics (medical & surgical),,1310,1119.5,17
20221023,S92000003,d,Emergency,,Paediatrics (medical),,1246,1079.5,15.4
20221023,S92000003,d,Emergency,,Paediatrics (surgical),,64,40,60
20221023,S92000003,d,Emergency,,Surgery,,2768,2924.5,-5.4
20221023,S92000003,d,Emergency,,NA,NA,10,9.5,5.3
20221023,NA,NA,Emergency,,All,d,14,12,16.7
20221023,NA,NA,Emergency,,Cardiology,,12,10,20
20221023,NA,NA,Emergency,,Medical (incl. Cardiology & Cancer),,12,10,20
20221030,S08000015,,Emergency,,All,d,837,1016.5,-17.7
20221030,S08000015,,Emergency,,Cardiology,,12,7,71.4
20221030,S08000015,,Emergency,,Medical (excl. Cardiology & Cancer),,512,612.5,-16.4
20221030,S08000015,,Emergency,,Medical (incl. Cardiology & Cancer),,524,620,-15.5
20221030,S08000015,,Emergency,,Paediatrics (medical & surgical),,141,148.5,-5.1
20221030,S08000015,,Emergency,,Paediatrics (medical),,141,148.5,-5.1
20221030,S08000015,,Emergency,,Surgery,,164,223,-26.5
20221030,S08000015,,Emergency,,NA,NA,8,3.5,128.6
20221030,S08000016,,Emergency,,All,d,191,225.5,-15.3
20221030,S08000016,,Emergency,,Cardiology,,6,8.5,-29.4
20221030,S08000016,,Emergency,,Medical (excl. Cardiology & Cancer),,84,130.5,-35.6
20221030,S08000016,,Emergency,,Medical (incl. Cardiology & Cancer),,90,139,-35.3
20221030,S08000016,,Emergency,,Paediatrics (medical & surgical),,35,32,9.4
20221030,S08000016,,Emergency,,Paediatrics (medical),,35,32,9.4
20221030,S08000016,,Emergency,,Surgery,,66,52.5,25.7
20221030,S08000017,,Emergency,,All,d,321,314.5,2.1
20221030,S08000017,,Emergency,,Community,,18,22.5,-20
20221030,S08000017,,Emergency,,Medical (excl. Cardiology & Cancer),,175,166.5,5.1
20221030,S08000017,,Emergency,,Medical (incl. Cardiology & Cancer),,176,167.5,5.1
20221030,S08000017,,Emergency,,Paediatrics (medical & surgical),,42,30.5,37.7
20221030,S08000017,,Emergency,,Paediatrics (medical),,42,30.5,37.7
20221030,S08000017,,Emergency,,Surgery,,84,83,1.2
20221030,S08000019,,Emergency,,All,d,658,718,-8.4
20221030,S08000019,,Emergency,,Gynaecology,,22,18.5,18.9
